ball_x,ball_y,ball_vx,ball_vy,paddle_direction,paddle_y,Ball.RADIUS,Paddle.L,Paddle.STEP,WIDTH,HEIGHT,BORDER,VELOCITY,FPS
170,180,5,5,0,80,10,80,20,800,400,20,5,60
175,185,5,5,0,80,10,80,20,800,400,20,5,60
180,190,5,5,0,80,10,80,20,800,400,20,5,60
185,195,5,5,0,80,10,80,20,800,400,20,5,60
190,200,5,5,0,80,10,80,20,800,400,20,5,60
195,205,5,5,1,80,10,80,20,800,400,20,5,60
200,210,5,5,0,100,10,80,20,800,400,20,5,60
205,215,5,5,0,100,10,80,20,800,400,20,5,60
210,220,5,5,0,100,10,80,20,800,400,20,5,60
215,225,5,5,0,100,10,80,20,800,400,20,5,60
220,230,5,5,0,100,10,80,20,800,400,20,5,60
225,235,5,5,0,100,10,80,20,800,400,20,5,60
230,240,5,5,0,100,10,80,20,800,400,20,5,60
235,245,5,5,0,100,10,80,20,800,400,20,5,60
240,250,5,5,0,100,10,80,20,800,400,20,5,60
245,255,5,5,0,100,10,80,20,800,400,20,5,60
250,260,5,5,1,100,10,80,20,800,400,20,5,60
255,265,5,5,0,120,10,80,20,800,400,20,5,60
260,270,5,5,0,120,10,80,20,800,400,20,5,60
265,275,5,5,0,120,10,80,20,800,400,20,5,60
270,280,5,5,0,120,10,80,20,800,400,20,5,60
275,285,5,5,0,120,10,80,20,800,400,20,5,60
280,290,5,5,0,120,10,80,20,800,400,20,5,60
285,295,5,5,0,120,10,80,20,800,400,20,5,60
290,300,5,5,0,120,10,80,20,800,400,20,5,60
295,305,5,5,0,120,10,80,20,800,400,20,5,60
300,310,5,5,1,120,10,80,20,800,400,20,5,60
305,315,5,5,0,140,10,80,20,800,400,20,5,60
310,320,5,5,0,140,10,80,20,800,400,20,5,60
315,325,5,5,0,140,10,80,20,800,400,20,5,60
320,330,5,5,0,140,10,80,20,800,400,20,5,60
325,335,5,5,0,140,10,80,20,800,400,20,5,60
330,340,5,5,0,140,10,80,20,800,400,20,5,60
335,345,5,5,0,140,10,80,20,800,400,20,5,60
340,350,5,5,0,140,10,80,20,800,400,20,5,60
345,355,5,5,0,140,10,80,20,800,400,20,5,60
350,360,5,5,0,140,10,80,20,800,400,20,5,60
355,365,5,5,0,140,10,80,20,800,400,20,5,60
360,370,5,5,0,140,10,80,20,800,400,20,5,60
365,365,5,-5,0,140,10,80,20,800,400,20,5,60
370,360,5,-5,0,140,10,80,20,800,400,20,5,60
375,355,5,-5,0,140,10,80,20,800,400,20,5,60
380,350,5,-5,0,140,10,80,20,800,400,20,5,60
385,345,5,-5,0,140,10,80,20,800,400,20,5,60
390,340,5,-5,0,140,10,80,20,800,400,20,5,60
395,335,5,-5,0,140,10,80,20,800,400,20,5,60
400,330,5,-5,0,140,10,80,20,800,400,20,5,60
405,325,5,-5,0,140,10,80,20,800,400,20,5,60
410,320,5,-5,0,140,10,80,20,800,400,20,5,60
415,315,5,-5,0,140,10,80,20,800,400,20,5,60
420,310,5,-5,0,140,10,80,20,800,400,20,5,60
425,305,5,-5,0,140,10,80,20,800,400,20,5,60
430,300,5,-5,0,140,10,80,20,800,400,20,5,60
435,295,5,-5,0,140,10,80,20,800,400,20,5,60
440,290,5,-5,0,140,10,80,20,800,400,20,5,60
445,285,5,-5,0,140,10,80,20,800,400,20,5,60
450,280,5,-5,0,140,10,80,20,800,400,20,5,60
455,275,5,-5,0,140,10,80,20,800,400,20,5,60
460,270,5,-5,0,140,10,80,20,800,400,20,5,60
465,265,5,-5,0,140,10,80,20,800,400,20,5,60
470,260,5,-5,0,140,10,80,20,800,400,20,5,60
475,255,5,-5,0,140,10,80,20,800,400,20,5,60
480,250,5,-5,0,140,10,80,20,800,400,20,5,60
485,245,5,-5,0,140,10,80,20,800,400,20,5,60
490,240,5,-5,0,140,10,80,20,800,400,20,5,60
495,235,5,-5,0,140,10,80,20,800,400,20,5,60
500,230,5,-5,0,140,10,80,20,800,400,20,5,60
505,225,5,-5,0,140,10,80,20,800,400,20,5,60
510,220,5,-5,-1,140,10,80,20,800,400,20,5,60
515,215,5,-5,0,120,10,80,20,800,400,20,5,60
520,210,5,-5,0,120,10,80,20,800,400,20,5,60
525,205,5,-5,0,120,10,80,20,800,400,20,5,60
530,200,5,-5,0,120,10,80,20,800,400,20,5,60
535,195,5,-5,0,120,10,80,20,800,400,20,5,60
540,190,5,-5,0,120,10,80,20,800,400,20,5,60
545,185,5,-5,0,120,10,80,20,800,400,20,5,60
550,180,5,-5,0,120,10,80,20,800,400,20,5,60
555,175,5,-5,0,120,10,80,20,800,400,20,5,60
560,170,5,-5,0,120,10,80,20,800,400,20,5,60
565,165,5,-5,0,120,10,80,20,800,400,20,5,60
570,160,5,-5,-1,120,10,80,20,800,400,20,5,60
575,155,5,-5,0,100,10,80,20,800,400,20,5,60
580,150,5,-5,0,100,10,80,20,800,400,20,5,60
585,145,5,-5,0,100,10,80,20,800,400,20,5,60
590,140,5,-5,0,100,10,80,20,800,400,20,5,60
595,135,5,-5,0,100,10,80,20,800,400,20,5,60
600,130,5,-5,0,100,10,80,20,800,400,20,5,60
605,125,5,-5,0,100,10,80,20,800,400,20,5,60
610,120,5,-5,0,100,10,80,20,800,400,20,5,60
615,115,5,-5,0,100,10,80,20,800,400,20,5,60
620,110,5,-5,0,100,10,80,20,800,400,20,5,60
625,105,5,-5,1,100,10,80,20,800,400,20,5,60
630,100,5,-5,0,120,10,80,20,800,400,20,5,60
635,95,5,-5,0,120,10,80,20,800,400,20,5,60
640,90,5,-5,0,120,10,80,20,800,400,20,5,60
645,85,5,-5,0,120,10,80,20,800,400,20,5,60
650,80,5,-5,0,120,10,80,20,800,400,20,5,60
655,75,5,-5,0,120,10,80,20,800,400,20,5,60
660,70,5,-5,0,120,10,80,20,800,400,20,5,60
665,65,5,-5,0,120,10,80,20,800,400,20,5,60
670,60,5,-5,0,120,10,80,20,800,400,20,5,60
675,55,5,-5,0,120,10,80,20,800,400,20,5,60
680,50,5,-5,0,120,10,80,20,800,400,20,5,60
685,45,5,-5,0,120,10,80,20,800,400,20,5,60
690,40,5,-5,0,120,10,80,20,800,400,20,5,60
695,35,5,-5,0,120,10,80,20,800,400,20,5,60
700,30,5,-5,0,120,10,80,20,800,400,20,5,60
705,35,5,5,0,120,10,80,20,800,400,20,5,60
710,40,5,5,0,120,10,80,20,800,400,20,5,60
715,45,5,5,0,120,10,80,20,800,400,20,5,60
720,50,5,5,0,120,10,80,20,800,400,20,5,60
725,55,5,5,0,120,10,80,20,800,400,20,5,60
730,60,5,5,0,120,10,80,20,800,400,20,5,60
735,65,5,5,0,120,10,80,20,800,400,20,5,60
740,70,5,5,0,120,10,80,20,800,400,20,5,60
745,75,5,5,0,120,10,80,20,800,400,20,5,60
750,80,5,5,0,120,10,80,20,800,400,20,5,60
755,85,5,5,0,120,10,80,20,800,400,20,5,60
760,90,5,5,0,120,10,80,20,800,400,20,5,60
765,95,5,5,0,120,10,80,20,800,400,20,5,60
770,100,5,5,0,120,10,80,20,800,400,20,5,60
765,105,-5,5,0,120,10,80,20,800,400,20,5,60
760,110,-5,5,0,120,10,80,20,800,400,20,5,60
755,115,-5,5,0,120,10,80,20,800,400,20,5,60
750,120,-5,5,0,120,10,80,20,800,400,20,5,60
745,125,-5,5,0,120,10,80,20,800,400,20,5,60
740,130,-5,5,0,120,10,80,20,800,400,20,5,60
735,135,-5,5,0,120,10,80,20,800,400,20,5,60
730,140,-5,5,0,120,10,80,20,800,400,20,5,60
725,145,-5,5,0,120,10,80,20,800,400,20,5,60
720,150,-5,5,0,120,10,80,20,800,400,20,5,60
715,155,-5,5,0,120,10,80,20,800,400,20,5,60
710,160,-5,5,0,120,10,80,20,800,400,20,5,60
705,165,-5,5,0,120,10,80,20,800,400,20,5,60
700,170,-5,5,0,120,10,80,20,800,400,20,5,60
695,175,-5,5,0,120,10,80,20,800,400,20,5,60
690,180,-5,5,0,120,10,80,20,800,400,20,5,60
685,185,-5,5,0,120,10,80,20,800,400,20,5,60
680,190,-5,5,0,120,10,80,20,800,400,20,5,60
675,195,-5,5,0,120,10,80,20,800,400,20,5,60
670,200,-5,5,0,120,10,80,20,800,400,20,5,60
665,205,-5,5,0,120,10,80,20,800,400,20,5,60
660,210,-5,5,0,120,10,80,20,800,400,20,5,60
655,215,-5,5,0,120,10,80,20,800,400,20,5,60
650,220,-5,5,0,120,10,80,20,800,400,20,5,60
645,225,-5,5,0,120,10,80,20,800,400,20,5,60
640,230,-5,5,0,120,10,80,20,800,400,20,5,60
635,235,-5,5,0,120,10,80,20,800,400,20,5,60
630,240,-5,5,0,120,10,80,20,800,400,20,5,60
625,245,-5,5,0,120,10,80,20,800,400,20,5,60
620,250,-5,5,0,120,10,80,20,800,400,20,5,60
615,255,-5,5,0,120,10,80,20,800,400,20,5,60
610,260,-5,5,0,120,10,80,20,800,400,20,5,60
605,265,-5,5,0,120,10,80,20,800,400,20,5,60
600,270,-5,5,0,120,10,80,20,800,400,20,5,60
595,275,-5,5,0,120,10,80,20,800,400,20,5,60
590,280,-5,5,0,120,10,80,20,800,400,20,5,60
585,285,-5,5,0,120,10,80,20,800,400,20,5,60
580,290,-5,5,0,120,10,80,20,800,400,20,5,60
575,295,-5,5,0,120,10,80,20,800,400,20,5,60
570,300,-5,5,0,120,10,80,20,800,400,20,5,60
565,305,-5,5,0,120,10,80,20,800,400,20,5,60
560,310,-5,5,0,120,10,80,20,800,400,20,5,60
555,315,-5,5,0,120,10,80,20,800,400,20,5,60
550,320,-5,5,0,120,10,80,20,800,400,20,5,60
545,325,-5,5,0,120,10,80,20,800,400,20,5,60
540,330,-5,5,0,120,10,80,20,800,400,20,5,60
535,335,-5,5,0,120,10,80,20,800,400,20,5,60
530,340,-5,5,0,120,10,80,20,800,400,20,5,60
525,345,-5,5,0,120,10,80,20,800,400,20,5,60
520,350,-5,5,0,120,10,80,20,800,400,20,5,60
515,355,-5,5,0,120,10,80,20,800,400,20,5,60
510,360,-5,5,0,120,10,80,20,800,400,20,5,60
505,365,-5,5,0,120,10,80,20,800,400,20,5,60
500,370,-5,5,0,120,10,80,20,800,400,20,5,60
495,365,-5,-5,0,120,10,80,20,800,400,20,5,60
490,360,-5,-5,0,120,10,80,20,800,400,20,5,60
485,355,-5,-5,0,120,10,80,20,800,400,20,5,60
480,350,-5,-5,0,120,10,80,20,800,400,20,5,60
475,345,-5,-5,0,120,10,80,20,800,400,20,5,60
470,340,-5,-5,0,120,10,80,20,800,400,20,5,60
465,335,-5,-5,0,120,10,80,20,800,400,20,5,60
460,330,-5,-5,0,120,10,80,20,800,400,20,5,60
455,325,-5,-5,0,120,10,80,20,800,400,20,5,60
450,320,-5,-5,0,120,10,80,20,800,400,20,5,60
445,315,-5,-5,0,120,10,80,20,800,400,20,5,60
440,310,-5,-5,0,120,10,80,20,800,400,20,5,60
435,305,-5,-5,0,120,10,80,20,800,400,20,5,60
430,300,-5,-5,0,120,10,80,20,800,400,20,5,60
425,295,-5,-5,0,120,10,80,20,800,400,20,5,60
420,290,-5,-5,0,120,10,80,20,800,400,20,5,60
415,285,-5,-5,0,120,10,80,20,800,400,20,5,60
410,280,-5,-5,0,120,10,80,20,800,400,20,5,60
405,275,-5,-5,0,120,10,80,20,800,400,20,5,60
400,270,-5,-5,0,120,10,80,20,800,400,20,5,60
395,265,-5,-5,0,120,10,80,20,800,400,20,5,60
390,260,-5,-5,0,120,10,80,20,800,400,20,5,60
385,255,-5,-5,0,120,10,80,20,800,400,20,5,60
380,250,-5,-5,0,120,10,80,20,800,400,20,5,60
375,245,-5,-5,0,120,10,80,20,800,400,20,5,60
370,240,-5,-5,0,120,10,80,20,800,400,20,5,60
365,235,-5,-5,0,120,10,80,20,800,400,20,5,60
360,230,-5,-5,0,120,10,80,20,800,400,20,5,60
355,225,-5,-5,0,120,10,80,20,800,400,20,5,60
350,220,-5,-5,0,120,10,80,20,800,400,20,5,60
345,215,-5,-5,0,120,10,80,20,800,400,20,5,60
340,210,-5,-5,0,120,10,80,20,800,400,20,5,60
335,205,-5,-5,0,120,10,80,20,800,400,20,5,60
330,200,-5,-5,0,120,10,80,20,800,400,20,5,60
325,195,-5,-5,0,120,10,80,20,800,400,20,5,60
320,190,-5,-5,0,120,10,80,20,800,400,20,5,60
315,185,-5,-5,0,120,10,80,20,800,400,20,5,60
310,180,-5,-5,0,120,10,80,20,800,400,20,5,60
305,175,-5,-5,0,120,10,80,20,800,400,20,5,60
300,170,-5,-5,0,120,10,80,20,800,400,20,5,60
295,165,-5,-5,0,120,10,80,20,800,400,20,5,60
290,160,-5,-5,0,120,10,80,20,800,400,20,5,60
285,155,-5,-5,0,120,10,80,20,800,400,20,5,60
280,150,-5,-5,0,120,10,80,20,800,400,20,5,60
275,145,-5,-5,0,120,10,80,20,800,400,20,5,60
270,140,-5,-5,0,120,10,80,20,800,400,20,5,60
265,135,-5,-5,0,120,10,80,20,800,400,20,5,60
260,130,-5,-5,0,120,10,80,20,800,400,20,5,60
255,125,-5,-5,0,120,10,80,20,800,400,20,5,60
250,120,-5,-5,0,120,10,80,20,800,400,20,5,60
245,115,-5,-5,0,120,10,80,20,800,400,20,5,60
240,110,-5,-5,0,120,10,80,20,800,400,20,5,60
235,105,-5,-5,0,120,10,80,20,800,400,20,5,60
230,100,-5,-5,0,120,10,80,20,800,400,20,5,60
225,95,-5,-5,0,120,10,80,20,800,400,20,5,60
220,90,-5,-5,0,120,10,80,20,800,400,20,5,60
215,85,-5,-5,0,120,10,80,20,800,400,20,5,60
210,80,-5,-5,0,120,10,80,20,800,400,20,5,60
205,75,-5,-5,0,120,10,80,20,800,400,20,5,60
200,70,-5,-5,0,120,10,80,20,800,400,20,5,60
195,65,-5,-5,0,120,10,80,20,800,400,20,5,60
190,60,-5,-5,0,120,10,80,20,800,400,20,5,60
185,55,-5,-5,0,120,10,80,20,800,400,20,5,60
180,50,-5,-5,0,120,10,80,20,800,400,20,5,60
175,45,-5,-5,0,120,10,80,20,800,400,20,5,60
170,40,-5,-5,0,120,10,80,20,800,400,20,5,60
165,35,-5,-5,0,120,10,80,20,800,400,20,5,60
160,30,-5,-5,0,120,10,80,20,800,400,20,5,60
155,35,-5,5,0,120,10,80,20,800,400,20,5,60
150,40,-5,5,0,120,10,80,20,800,400,20,5,60
145,45,-5,5,0,120,10,80,20,800,400,20,5,60
140,50,-5,5,0,120,10,80,20,800,400,20,5,60
135,55,-5,5,0,120,10,80,20,800,400,20,5,60
130,60,-5,5,0,120,10,80,20,800,400,20,5,60
125,65,-5,5,0,120,10,80,20,800,400,20,5,60
120,70,-5,5,0,120,10,80,20,800,400,20,5,60
115,75,-5,5,0,120,10,80,20,800,400,20,5,60
110,80,-5,5,0,120,10,80,20,800,400,20,5,60
105,85,-5,5,0,120,10,80,20,800,400,20,5,60
100,90,-5,5,0,120,10,80,20,800,400,20,5,60
95,95,-5,5,0,120,10,80,20,800,400,20,5,60
90,100,-5,5,0,120,10,80,20,800,400,20,5,60
85,105,-5,5,0,120,10,80,20,800,400,20,5,60
80,110,-5,5,0,120,10,80,20,800,400,20,5,60
75,115,-5,5,0,120,10,80,20,800,400,20,5,60
70,120,-5,5,0,120,10,80,20,800,400,20,5,60
65,125,-5,5,0,120,10,80,20,800,400,20,5,60
60,130,-5,5,0,120,10,80,20,800,400,20,5,60
55,135,-5,5,0,120,10,80,20,800,400,20,5,60
50,140,-5,5,0,120,10,80,20,800,400,20,5,60
45,145,-5,5,0,120,10,80,20,800,400,20,5,60
40,150,-5,5,0,120,10,80,20,800,400,20,5,60
35,155,-5,5,0,120,10,80,20,800,400,20,5,60
30,160,-5,5,0,120,10,80,20,800,400,20,5,60
35,165,5,5,0,120,10,80,20,800,400,20,5,60
40,170,5,5,0,120,10,80,20,800,400,20,5,60
45,175,5,5,0,120,10,80,20,800,400,20,5,60
50,180,5,5,0,120,10,80,20,800,400,20,5,60
55,185,5,5,0,120,10,80,20,800,400,20,5,60
60,190,5,5,0,120,10,80,20,800,400,20,5,60
65,195,5,5,0,120,10,80,20,800,400,20,5,60
70,200,5,5,0,120,10,80,20,800,400,20,5,60
75,205,5,5,0,120,10,80,20,800,400,20,5,60
80,210,5,5,0,120,10,80,20,800,400,20,5,60
85,215,5,5,0,120,10,80,20,800,400,20,5,60
90,220,5,5,0,120,10,80,20,800,400,20,5,60
95,225,5,5,0,120,10,80,20,800,400,20,5,60
100,230,5,5,0,120,10,80,20,800,400,20,5,60
105,235,5,5,0,120,10,80,20,800,400,20,5,60
110,240,5,5,0,120,10,80,20,800,400,20,5,60
115,245,5,5,0,120,10,80,20,800,400,20,5,60
120,250,5,5,0,120,10,80,20,800,400,20,5,60
125,255,5,5,0,120,10,80,20,800,400,20,5,60
130,260,5,5,0,120,10,80,20,800,400,20,5,60
135,265,5,5,0,120,10,80,20,800,400,20,5,60
140,270,5,5,0,120,10,80,20,800,400,20,5,60
145,275,5,5,0,120,10,80,20,800,400,20,5,60
150,280,5,5,0,120,10,80,20,800,400,20,5,60
155,285,5,5,0,120,10,80,20,800,400,20,5,60
160,290,5,5,0,120,10,80,20,800,400,20,5,60
165,295,5,5,0,120,10,80,20,800,400,20,5,60
170,300,5,5,0,120,10,80,20,800,400,20,5,60
175,305,5,5,0,120,10,80,20,800,400,20,5,60
180,310,5,5,0,120,10,80,20,800,400,20,5,60
185,315,5,5,0,120,10,80,20,800,400,20,5,60
190,320,5,5,0,120,10,80,20,800,400,20,5,60
195,325,5,5,0,120,10,80,20,800,400,20,5,60
200,330,5,5,0,120,10,80,20,800,400,20,5,60
205,335,5,5,0,120,10,80,20,800,400,20,5,60
210,340,5,5,0,120,10,80,20,800,400,20,5,60
215,345,5,5,0,120,10,80,20,800,400,20,5,60
220,350,5,5,0,120,10,80,20,800,400,20,5,60
225,355,5,5,0,120,10,80,20,800,400,20,5,60
230,360,5,5,0,120,10,80,20,800,400,20,5,60
235,365,5,5,0,120,10,80,20,800,400,20,5,60
240,370,5,5,0,120,10,80,20,800,400,20,5,60
245,365,5,-5,0,120,10,80,20,800,400,20,5,60
250,360,5,-5,0,120,10,80,20,800,400,20,5,60
255,355,5,-5,0,120,10,80,20,800,400,20,5,60
260,350,5,-5,0,120,10,80,20,800,400,20,5,60
265,345,5,-5,0,120,10,80,20,800,400,20,5,60
270,340,5,-5,0,120,10,80,20,800,400,20,5,60
275,335,5,-5,0,120,10,80,20,800,400,20,5,60
280,330,5,-5,0,120,10,80,20,800,400,20,5,60
285,325,5,-5,0,120,10,80,20,800,400,20,5,60
290,320,5,-5,0,120,10,80,20,800,400,20,5,60
295,315,5,-5,0,120,10,80,20,800,400,20,5,60
300,310,5,-5,0,120,10,80,20,800,400,20,5,60
305,305,5,-5,0,120,10,80,20,800,400,20,5,60
310,300,5,-5,0,120,10,80,20,800,400,20,5,60
315,295,5,-5,0,120,10,80,20,800,400,20,5,60
320,290,5,-5,0,120,10,80,20,800,400,20,5,60
325,285,5,-5,0,120,10,80,20,800,400,20,5,60
330,280,5,-5,0,120,10,80,20,800,400,20,5,60
335,275,5,-5,0,120,10,80,20,800,400,20,5,60
340,270,5,-5,0,120,10,80,20,800,400,20,5,60
345,265,5,-5,0,120,10,80,20,800,400,20,5,60
350,260,5,-5,0,120,10,80,20,800,400,20,5,60
355,255,5,-5,0,120,10,80,20,800,400,20,5,60
360,250,5,-5,0,120,10,80,20,800,400,20,5,60
365,245,5,-5,0,120,10,80,20,800,400,20,5,60
370,240,5,-5,0,120,10,80,20,800,400,20,5,60
375,235,5,-5,0,120,10,80,20,800,400,20,5,60
380,230,5,-5,0,120,10,80,20,800,400,20,5,60
385,225,5,-5,0,120,10,80,20,800,400,20,5,60
390,220,5,-5,0,120,10,80,20,800,400,20,5,60
395,215,5,-5,0,120,10,80,20,800,400,20,5,60
400,210,5,-5,0,120,10,80,20,800,400,20,5,60
405,205,5,-5,0,120,10,80,20,800,400,20,5,60
410,200,5,-5,0,120,10,80,20,800,400,20,5,60
415,195,5,-5,0,120,10,80,20,800,400,20,5,60
420,190,5,-5,0,120,10,80,20,800,400,20,5,60
425,185,5,-5,0,120,10,80,20,800,400,20,5,60
430,180,5,-5,0,120,10,80,20,800,400,20,5,60
435,175,5,-5,0,120,10,80,20,800,400,20,5,60
440,170,5,-5,0,120,10,80,20,800,400,20,5,60
445,165,5,-5,0,120,10,80,20,800,400,20,5,60
450,160,5,-5,0,120,10,80,20,800,400,20,5,60
455,155,5,-5,0,120,10,80,20,800,400,20,5,60
460,150,5,-5,0,120,10,80,20,800,400,20,5,60
465,145,5,-5,0,120,10,80,20,800,400,20,5,60
470,140,5,-5,0,120,10,80,20,800,400,20,5,60
475,135,5,-5,0,120,10,80,20,800,400,20,5,60
480,130,5,-5,0,120,10,80,20,800,400,20,5,60
485,125,5,-5,0,120,10,80,20,800,400,20,5,60
490,120,5,-5,0,120,10,80,20,800,400,20,5,60
495,115,5,-5,0,120,10,80,20,800,400,20,5,60
500,110,5,-5,0,120,10,80,20,800,400,20,5,60
505,105,5,-5,0,120,10,80,20,800,400,20,5,60
510,100,5,-5,0,120,10,80,20,800,400,20,5,60
515,95,5,-5,0,120,10,80,20,800,400,20,5,60
520,90,5,-5,0,120,10,80,20,800,400,20,5,60
525,85,5,-5,0,120,10,80,20,800,400,20,5,60
530,80,5,-5,0,120,10,80,20,800,400,20,5,60
535,75,5,-5,0,120,10,80,20,800,400,20,5,60
540,70,5,-5,0,120,10,80,20,800,400,20,5,60
545,65,5,-5,0,120,10,80,20,800,400,20,5,60
550,60,5,-5,0,120,10,80,20,800,400,20,5,60
555,55,5,-5,0,120,10,80,20,800,400,20,5,60
560,50,5,-5,0,120,10,80,20,800,400,20,5,60
565,45,5,-5,0,120,10,80,20,800,400,20,5,60
570,40,5,-5,0,120,10,80,20,800,400,20,5,60
575,35,5,-5,0,120,10,80,20,800,400,20,5,60
580,30,5,-5,0,120,10,80,20,800,400,20,5,60
585,35,5,5,0,120,10,80,20,800,400,20,5,60
590,40,5,5,0,120,10,80,20,800,400,20,5,60
595,45,5,5,0,120,10,80,20,800,400,20,5,60
600,50,5,5,0,120,10,80,20,800,400,20,5,60
605,55,5,5,0,120,10,80,20,800,400,20,5,60
610,60,5,5,0,120,10,80,20,800,400,20,5,60
615,65,5,5,0,120,10,80,20,800,400,20,5,60
620,70,5,5,0,120,10,80,20,800,400,20,5,60
625,75,5,5,0,120,10,80,20,800,400,20,5,60
630,80,5,5,1,120,10,80,20,800,400,20,5,60
635,85,5,5,0,140,10,80,20,800,400,20,5,60
640,90,5,5,0,140,10,80,20,800,400,20,5,60
645,95,5,5,0,140,10,80,20,800,400,20,5,60
650,100,5,5,0,140,10,80,20,800,400,20,5,60
655,105,5,5,0,140,10,80,20,800,400,20,5,60
660,110,5,5,0,140,10,80,20,800,400,20,5,60
665,115,5,5,1,140,10,80,20,800,400,20,5,60
670,120,5,5,0,160,10,80,20,800,400,20,5,60
675,125,5,5,0,160,10,80,20,800,400,20,5,60
680,130,5,5,0,160,10,80,20,800,400,20,5,60
685,135,5,5,0,160,10,80,20,800,400,20,5,60
690,140,5,5,0,160,10,80,20,800,400,20,5,60
695,145,5,5,0,160,10,80,20,800,400,20,5,60
700,150,5,5,1,160,10,80,20,800,400,20,5,60
705,155,5,5,0,180,10,80,20,800,400,20,5,60
710,160,5,5,0,180,10,80,20,800,400,20,5,60
715,165,5,5,0,180,10,80,20,800,400,20,5,60
720,170,5,5,0,180,10,80,20,800,400,20,5,60
725,175,5,5,1,180,10,80,20,800,400,20,5,60
730,180,5,5,0,200,10,80,20,800,400,20,5,60
735,185,5,5,0,200,10,80,20,800,400,20,5,60
740,190,5,5,0,200,10,80,20,800,400,20,5,60
745,195,5,5,0,200,10,80,20,800,400,20,5,60
750,200,5,5,0,200,10,80,20,800,400,20,5,60
755,205,5,5,1,200,10,80,20,800,400,20,5,60
760,210,5,5,0,220,10,80,20,800,400,20,5,60
765,215,5,5,0,220,10,80,20,800,400,20,5,60
770,220,5,5,0,220,10,80,20,800,400,20,5,60
765,225,-5,5,0,220,10,80,20,800,400,20,5,60
760,230,-5,5,0,220,10,80,20,800,400,20,5,60
755,235,-5,5,1,220,10,80,20,800,400,20,5,60
750,240,-5,5,0,240,10,80,20,800,400,20,5,60
745,245,-5,5,0,240,10,80,20,800,400,20,5,60
740,250,-5,5,0,240,10,80,20,800,400,20,5,60
735,255,-5,5,0,240,10,80,20,800,400,20,5,60
730,260,-5,5,0,240,10,80,20,800,400,20,5,60
725,265,-5,5,0,240,10,80,20,800,400,20,5,60
720,270,-5,5,0,240,10,80,20,800,400,20,5,60
715,275,-5,5,0,240,10,80,20,800,400,20,5,60
710,280,-5,5,0,240,10,80,20,800,400,20,5,60
705,285,-5,5,0,240,10,80,20,800,400,20,5,60
700,290,-5,5,0,240,10,80,20,800,400,20,5,60
695,295,-5,5,0,240,10,80,20,800,400,20,5,60
690,300,-5,5,0,240,10,80,20,800,400,20,5,60
685,305,-5,5,0,240,10,80,20,800,400,20,5,60
680,310,-5,5,0,240,10,80,20,800,400,20,5,60
675,315,-5,5,0,240,10,80,20,800,400,20,5,60
670,320,-5,5,0,240,10,80,20,800,400,20,5,60
665,325,-5,5,0,240,10,80,20,800,400,20,5,60
660,330,-5,5,0,240,10,80,20,800,400,20,5,60
655,335,-5,5,0,240,10,80,20,800,400,20,5,60
650,340,-5,5,0,240,10,80,20,800,400,20,5,60
645,345,-5,5,0,240,10,80,20,800,400,20,5,60
640,350,-5,5,0,240,10,80,20,800,400,20,5,60
635,355,-5,5,0,240,10,80,20,800,400,20,5,60
630,360,-5,5,0,240,10,80,20,800,400,20,5,60
625,365,-5,5,0,240,10,80,20,800,400,20,5,60
620,370,-5,5,0,240,10,80,20,800,400,20,5,60
615,365,-5,-5,0,240,10,80,20,800,400,20,5,60
610,360,-5,-5,0,240,10,80,20,800,400,20,5,60
605,355,-5,-5,0,240,10,80,20,800,400,20,5,60
600,350,-5,-5,0,240,10,80,20,800,400,20,5,60
595,345,-5,-5,0,240,10,80,20,800,400,20,5,60
590,340,-5,-5,0,240,10,80,20,800,400,20,5,60
585,335,-5,-5,0,240,10,80,20,800,400,20,5,60
580,330,-5,-5,0,240,10,80,20,800,400,20,5,60
575,325,-5,-5,0,240,10,80,20,800,400,20,5,60
570,320,-5,-5,0,240,10,80,20,800,400,20,5,60
565,315,-5,-5,0,240,10,80,20,800,400,20,5,60
560,310,-5,-5,0,240,10,80,20,800,400,20,5,60
555,305,-5,-5,0,240,10,80,20,800,400,20,5,60
550,300,-5,-5,0,240,10,80,20,800,400,20,5,60
545,295,-5,-5,0,240,10,80,20,800,400,20,5,60
540,290,-5,-5,0,240,10,80,20,800,400,20,5,60
535,285,-5,-5,0,240,10,80,20,800,400,20,5,60
530,280,-5,-5,0,240,10,80,20,800,400,20,5,60
525,275,-5,-5,0,240,10,80,20,800,400,20,5,60
520,270,-5,-5,0,240,10,80,20,800,400,20,5,60
515,265,-5,-5,0,240,10,80,20,800,400,20,5,60
510,260,-5,-5,0,240,10,80,20,800,400,20,5,60
505,255,-5,-5,0,240,10,80,20,800,400,20,5,60
500,250,-5,-5,0,240,10,80,20,800,400,20,5,60
495,245,-5,-5,0,240,10,80,20,800,400,20,5,60
490,240,-5,-5,0,240,10,80,20,800,400,20,5,60
485,235,-5,-5,0,240,10,80,20,800,400,20,5,60
480,230,-5,-5,0,240,10,80,20,800,400,20,5,60
475,225,-5,-5,0,240,10,80,20,800,400,20,5,60
470,220,-5,-5,0,240,10,80,20,800,400,20,5,60
465,215,-5,-5,0,240,10,80,20,800,400,20,5,60
460,210,-5,-5,0,240,10,80,20,800,400,20,5,60
455,205,-5,-5,0,240,10,80,20,800,400,20,5,60
